STATIONS_ID,MESS_DATUM,QN_3,  FX,  FM,QN_4, RSK,RSKF, SDK,SHK_TAG,  NM, VPM,  PM, TMK, UPM, TXK, TNK, TGK,eor,MESS_DATUM_parsed
2564,20181008,10,8.6,2.8,9,0.0,0,3.2,0,5.0,9.1,1017.2,10.1,74.0,14.8,5.4,1.8,eor,2018-10-08
2564,20181009,10,11.1,2.6,9,0.0,0,5.1,0,2.5,11.1,1016.9,11.9,80.0,16.6,7.7,3.9,eor,2018-10-09
2564,20181010,10,5.4,1.7,9,0.0,0,7.9,0,0.0,12.0,1018.2,13.1,80.0,19.7,6.2,3.1,eor,2018-10-10
2564,20181011,10,-999.0,2.0,9,0.0,0,9.1,0,-999.0,-999.0,-999.0,15.7,-999.0,21.3,11.5,7.7,eor,2018-10-11
2564,20181012,10,8.2,-999.0,9,0.0,0,8.4,0,-999.0,-999.0,-999.0,17.0,-999.0,23.4,11.6,6.7,eor,2018-10-12
2564,20181013,10,-999.0,-999.0,9,0.0,0,9.5,-999,-999.0,-999.0,-999.0,20.0,-999.0,25.2,14.8,11.9,eor,2018-10-13
2564,20181014,10,-999.0,-999.0,9,0.0,0,9.5,-999,-999.0,-999.0,-999.0,17.0,-999.0,22.4,12.9,10.4,eor,2018-10-14
2564,20181015,10,6.4,-999.0,9,0.0,0,8.3,0,-999.0,-999.0,-999.0,17.0,-999.0,23.3,11.9,8.1,eor,2018-10-15
2564,20181016,10,5.7,1.6,9,0.0,0,2.2,0,5.6,14.8,1014.4,15.6,84.0,20.8,11.6,8.7,eor,2018-10-16
2564,20181017,10,-999.0,1.9,9,0.0,0,6.5,0,2.7,14.9,1015.5,16.4,82.0,22.9,11.7,8.2,eor,2018-10-17
2564,20181018,10,-999.0,-999.0,9,0.5,4,4.4,-999,-999.0,-999.0,-999.0,11.0,-999.0,14.0,3.2,1.5,eor,2018-10-18
2564,20181019,10,5.3,2.0,9,0.0,0,5.3,0,3.8,8.6,1022.9,8.0,81.0,12.3,2.3,0.5,eor,2018-10-19
2564,20181020,10,-999.0,-999.0,9,0.0,0,5.5,-999,-999.0,-999.0,-999.0,10.0,-999.0,15.8,6.4,4.2,eor,2018-10-20
2564,20181021,10,-999.0,-999.0,9,1.2,4,0.1,-999,-999.0,-999.0,-999.0,13.0,-999.0,15.2,8.2,5.4,eor,2018-10-21
2564,20181022,10,-999.0,-999.0,9,3.3,4,6.5,0,-999.0,-999.0,-999.0,11.0,-999.0,13.1,7.3,3.8,eor,2018-10-22
2564,20181023,10,-999.0,-999.0,9,4.8,4,0.0,-999,-999.0,-999.0,-999.0,11.0,-999.0,12.8,10.4,8.8,eor,2018-10-23
2564,20181024,10,-999.0,-999.0,9,0.2,6,4.2,-999,-999.0,-999.0,-999.0,10.0,-999.0,12.1,8.2,5.6,eor,2018-10-24
2564,20181025,10,18.4,7.0,9,0.1,6,1.4,0,6.3,10.1,1007.2,10.6,79.0,12.3,8.4,6.5,eor,2018-10-25
2564,20181026,10,11.3,3.3,9,10.7,6,0.0,0,7.3,10.3,998.4,8.9,89.0,11.4,5.6,4.8,eor,2018-10-26
2564,20181027,10,11.6,5.1,9,2.9,6,0.7,0,6.6,7.1,1002.3,5.4,80.0,7.6,3.5,1.6,eor,2018-10-27
2564,20181028,10,14.2,5.6,9,7.4,6,6.2,0,4.7,6.4,1015.5,5.1,73.0,6.6,2.7,0.3,eor,2018-10-28
2564,20181029,10,16.1,7.0,9,0.5,6,0.0,0,7.6,8.1,1006.9,6.7,82.0,7.9,5.0,4.5,eor,2018-10-29
2564,20181030,10,15.4,5.4,9,0.3,6,0.1,0,7.7,9.6,989.0,8.8,84.0,12.3,5.2,4.7,eor,2018-10-30
2564,20181031,10,15.0,4.0,9,0.0,6,2.6,0,7.0,8.6,1007.8,8.7,77.0,11.2,5.0,4.6,eor,2018-10-31
2564,20181101,10,6.7,2.4,9,0.0,6,2.8,0,6.3,9.3,1009.3,10.0,76.0,13.6,8.0,6.5,eor,2018-11-01
2564,20181102,10,12.8,3.6,9,0.3,6,1.9,0,5.0,9.7,1014.3,8.8,85.0,12.0,4.5,2.1,eor,2018-11-02
2564,20181103,10,5.9,1.9,9,0.0,0,6.8,0,0.0,7.6,1024.5,5.8,83.0,10.5,2.7,-0.7,eor,2018-11-03
2564,20181104,10,6.2,2.1,9,0.0,6,0.1,0,5.8,9.3,1016.9,7.1,91.0,9.1,3.8,0.7,eor,2018-11-04
2564,20181105,10,7.1,2.7,9,0.0,0,0.0,0,7.9,11.6,1009.4,9.9,95.0,10.7,8.8,7.6,eor,2018-11-05
2564,20181106,10,6.1,1.9,9,0.0,0,0.2,0,5.2,10.7,1006.0,8.2,98.0,9.9,6.1,4.2,eor,2018-11-06
2564,20181107,10,5.0,2.0,9,0.0,6,4.9,0,0.9,11.0,1006.8,9.5,92.0,13.3,5.5,3.9,eor,2018-11-07
2564,20181108,10,6.7,1.8,9,0.0,6,2.0,0,5.8,10.3,1015.8,9.7,85.0,13.0,2.5,-0.8,eor,2018-11-08
2564,20181109,10,6.2,1.8,9,0.5,6,0.5,0,6.1,9.7,1013.0,7.2,94.0,10.5,1.1,-1.7,eor,2018-11-09
2564,20181110,10,9.1,3.0,9,2.3,6,0.1,0,7.1,11.0,1003.1,10.3,88.0,12.7,8.7,7.6,eor,2018-11-10
2564,20181111,10,8.8,3.1,9,3.3,6,0.8,0,7.4,11.9,1003.5,11.6,87.0,13.6,9.9,8.3,eor,2018-11-11
2564,20181112,10,6.6,2.0,9,3.4,6,0.0,0,6.2,11.9,1010.2,9.9,97.0,11.0,8.7,7.3,eor,2018-11-12
2564,20181113,10,11.0,3.8,9,2.0,6,0.2,0,6.4,10.7,1015.2,9.5,90.0,10.7,8.2,7.0,eor,2018-11-13
2564,20181114,10,8.6,2.9,9,0.0,6,0.0,0,6.7,10.4,1023.2,8.7,92.0,9.7,6.7,5.3,eor,2018-11-14
2564,20181115,10,6.2,2.1,9,0.0,0,5.2,0,4.0,9.3,1025.0,8.8,82.0,11.9,6.4,4.1,eor,2018-11-15
2564,20181116,10,8.0,2.8,9,0.0,0,5.9,0,0.0,7.7,1029.7,6.7,78.0,9.7,4.2,2.1,eor,2018-11-16
2564,20181117,10,7.0,2.7,9,0.0,0,5.9,0,0.2,6.7,1034.9,3.9,82.0,6.6,-1.6,-3.7,eor,2018-11-17
2564,20181118,10,15.2,5.0,9,0.0,6,0.0,0,6.3,7.1,1031.0,4.5,83.0,7.2,-1.5,-4.0,eor,2018-11-18
2564,20181119,10,17.8,8.4,9,1.9,6,0.7,0,7.3,7.2,1023.9,5.9,77.0,7.1,3.8,2.7,eor,2018-11-19
2564,20181120,10,15.6,7.1,9,0.0,0,0.0,0,6.6,6.0,1017.4,4.6,70.0,5.4,3.3,2.9,eor,2018-11-20
2564,20181121,10,12.6,5.5,9,0.0,0,0.7,0,7.5,5.7,1019.9,2.8,77.0,3.8,1.8,0.6,eor,2018-11-21
2564,20181122,10,10.8,4.0,9,0.0,6,0.0,0,8.0,5.8,1021.6,1.3,86.0,2.7,0.4,0.3,eor,2018-11-22
2564,20181123,10,6.6,2.3,9,0.0,6,0.0,0,8.0,6.2,1017.8,1.7,90.0,2.3,1.1,1.0,eor,2018-11-23
2564,20181124,10,4.6,1.4,9,0.0,6,0.0,0,8.0,6.6,1011.7,2.9,88.0,4.1,1.9,1.9,eor,2018-11-24
2564,20181125,10,11.4,4.7,9,2.0,6,0.0,0,8.0,7.7,1011.3,5.0,88.0,6.0,4.0,3.6,eor,2018-11-25
2564,20181126,10,10.2,4.9,9,0.0,6,1.5,0,7.5,7.1,1013.7,4.5,84.0,6.1,2.8,1.2,eor,2018-11-26
2564,20181127,10,8.9,2.5,9,0.0,0,0.0,0,7.4,4.9,1019.9,2.0,70.0,3.1,-2.0,-4.4,eor,2018-11-27
2564,20181128,10,13.8,4.5,9,1.3,6,2.7,0,3.8,4.6,1020.5,1.4,68.0,2.4,0.1,-1.4,eor,2018-11-28
2564,20181129,10,12.5,5.3,9,3.3,6,0.0,0,7.6,6.5,1010.1,3.1,85.0,5.5,1.0,0.4,eor,2018-11-29
2564,20181130,10,9.7,3.6,9,0.0,4,2.6,0,6.6,7.4,1006.2,6.6,76.0,8.9,5.0,4.1,eor,2018-11-30
2564,20181201,10,8.5,3.3,9,0.3,6,0.0,0,6.5,8.7,1006.0,6.6,89.0,7.8,5.2,3.5,eor,2018-12-01
2564,20181202,10,11.8,3.5,9,4.8,6,0.0,0,7.8,10.2,994.0,8.0,95.0,10.1,6.6,5.9,eor,2018-12-02
2564,20181203,10,11.7,4.2,9,3.8,6,0.0,0,7.8,11.3,991.7,10.2,90.0,11.4,6.6,5.8,eor,2018-12-03
2564,20181204,10,14.3,4.9,9,0.2,6,4.5,0,1.9,6.9,1009.5,4.9,79.0,7.1,1.8,-1.4,eor,2018-12-04
2564,20181205,10,8.3,2.5,9,0.0,6,3.9,0,2.8,6.4,1019.5,3.0,85.0,4.8,0.8,-1.9,eor,2018-12-05
2564,20181206,10,12.3,3.6,9,3.4,6,0.0,0,7.8,9.2,1008.0,6.6,93.0,10.2,3.7,3.0,eor,2018-12-06
2564,20181207,10,14.5,4.5,9,10.1,6,0.0,0,7.7,11.8,995.9,10.0,95.0,11.0,6.7,5.7,eor,2018-12-07
2564,20181208,10,19.4,6.4,9,7.4,6,0.0,0,7.5,8.7,987.6,6.9,87.0,8.4,5.0,4.0,eor,2018-12-08
2564,20181209,10,16.8,5.8,9,2.7,6,0.8,0,6.4,8.2,986.8,6.5,85.0,8.2,4.7,3.2,eor,2018-12-09
2564,20181210,10,17.2,7.1,9,1.4,6,1.8,0,3.9,6.6,1004.6,4.6,78.0,6.0,3.2,2.3,eor,2018-12-10
2564,20181211,10,9.7,5.1,9,0.0,6,0.6,0,6.1,6.4,1014.7,4.2,78.0,5.2,2.5,1.0,eor,2018-12-11
2564,20181212,10,10.4,4.9,9,0.5,6,0.2,0,7.8,6.6,1023.8,4.3,79.0,5.0,3.3,2.1,eor,2018-12-12
2564,20181213,10,10.6,4.7,9,4.2,8,0.0,0,7.6,6.3,1023.3,2.6,85.0,3.7,1.1,0.5,eor,2018-12-13
2564,20181214,10,10.1,2.9,9,0.3,8,0.0,0,7.8,5.7,1024.0,1.9,81.0,2.7,0.7,-0.1,eor,2018-12-14
2564,20181215,10,9.3,2.6,9,0.0,0,0.2,0,6.3,4.7,1024.5,0.2,75.0,1.4,-1.0,-2.6,eor,2018-12-15
2564,20181216,10,10.6,3.4,9,0.0,8,0.3,0,6.7,4.5,1012.0,-0.2,76.0,0.6,-1.1,-2.7,eor,2018-12-16
2564,20181217,10,5.2,2.1,9,1.2,6,0.0,0,7.9,5.7,1015.2,0.6,89.0,2.4,-0.8,-1.1,eor,2018-12-17
2564,20181218,10,9.4,2.3,9,0.2,6,0.0,0,7.4,8.0,1017.9,4.6,95.0,5.7,2.4,1.9,eor,2018-12-18
2564,20181219,10,9.9,3.2,9,0.1,6,0.0,0,6.5,6.9,1009.6,3.3,89.0,4.7,2.1,1.1,eor,2018-12-19
2564,20181220,10,5.7,2.2,9,2.2,6,0.0,0,7.8,8.1,1007.9,4.7,95.0,5.9,3.6,2.6,eor,2018-12-20
2564,20181221,10,13.0,3.1,9,10.4,6,0.0,0,7.8,9.0,996.9,6.2,95.0,8.0,5.7,4.8,eor,2018-12-21
2564,20181222,10,11.8,2.5,9,2.0,6,0.0,0,7.9,7.8,1003.9,4.5,92.0,5.8,3.6,2.8,eor,2018-12-22
2564,20181223,10,9.0,3.5,9,0.8,8,0.0,0,7.8,8.6,1010.1,5.7,93.0,6.8,1.7,1.5,eor,2018-12-23
2564,20181224,10,9.2,3.9,9,0.1,8,0.1,0,5.7,6.2,1021.7,2.2,86.0,4.5,-0.1,-1.4,eor,2018-12-24
2564,20181225,10,15.4,5.9,9,0.0,6,0.0,0,7.0,7.5,1023.7,5.7,82.0,6.8,4.0,2.7,eor,2018-12-25
2564,20181226,10,12.9,5.3,9,0.0,6,0.0,0,7.8,9.7,1022.0,7.7,92.0,8.7,6.0,5.4,eor,2018-12-26
2564,20181227,10,13.0,5.2,9,0.0,6,0.0,0,7.9,9.8,1019.0,7.0,98.0,7.7,6.3,6.2,eor,2018-12-27
2564,20181228,10,9.9,3.9,9,1.6,6,0.1,0,7.9,9.3,1020.8,7.2,91.0,7.8,6.4,5.6,eor,2018-12-28
2564,20181229,10,11.9,4.2,9,6.1,6,0.0,0,8.0,9.9,1017.1,7.6,94.0,8.4,6.7,6.2,eor,2018-12-29
2564,20181230,10,15.2,5.8,9,0.0,6,3.8,0,4.9,7.9,1021.3,5.9,85.0,8.2,3.2,1.3,eor,2018-12-30
2564,20181231,10,12.4,3.7,9,0.3,6,0.0,0,7.8,9.5,1024.2,6.6,97.0,8.2,4.3,3.9,eor,2018-12-31
2564,20190101,10,21.9,9.9,9,0.1,6,0.8,0,5.8,7.1,1012.9,6.3,73.0,8.4,3.8,2.5,eor,2019-01-01
2564,20190102,10,20.8,7.1,9,0.0,0,4.6,0,0.2,4.5,1026.3,2.7,61.0,4.5,-3.1,-5.9,eor,2019-01-02
2564,20190103,10,4.9,2.6,9,0.3,6,2.9,0,0.7,4.6,1031.9,-1.4,83.0,2.7,-5.7,-8.1,eor,2019-01-03
2564,20190104,10,13.0,5.6,9,0.2,6,0.0,0,7.6,7.9,1024.2,4.9,91.0,7.8,0.6,-0.2,eor,2019-01-04
2564,20190105,10,11.3,3.8,9,0.1,6,2.2,0,6.5,8.7,1019.4,6.2,91.0,9.0,-0.8,-3.5,eor,2019-01-05
2564,20190106,10,7.1,2.2,9,1.0,6,0.0,0,7.6,7.3,1024.5,2.8,97.0,6.3,-2.0,-3.4,eor,2019-01-06
2564,20190107,10,14.3,4.5,9,10.6,6,0.0,0,7.9,8.9,1018.0,6.4,92.0,7.9,5.3,4.8,eor,2019-01-07
2564,20190108,10,18.3,8.6,9,1.1,8,0.7,0,7.5,7.2,997.4,5.3,79.0,7.3,3.0,2.0,eor,2019-01-08
2564,20190109,10,17.6,9.3,9,0.0,8,0.0,0,7.7,5.3,1011.8,3.0,70.0,3.7,1.9,1.4,eor,2019-01-09
2564,20190110,10,7.8,3.1,9,0.5,8,0.0,0,7.5,5.8,1020.3,1.4,86.0,2.2,-0.3,-1.5,eor,2019-01-10
2564,20190111,10,12.5,5.2,9,0.2,6,1.2,0,5.0,8.0,1012.2,5.3,90.0,7.8,2.2,1.7,eor,2019-01-11
2564,20190112,10,13.5,5.6,9,3.8,6,0.0,0,7.3,8.1,1004.1,5.7,89.0,6.7,3.6,2.2,eor,2019-01-12
2564,20190113,10,21.0,7.7,9,3.0,8,0.0,0,7.2,8.4,990.1,6.6,86.0,8.6,3.2,1.9,eor,2019-01-13
2564,20190114,10,18.2,8.4,9,0.3,6,4.1,0,2.4,4.7,1000.0,2.1,66.0,3.7,0.7,-0.4,eor,2019-01-14
2564,20190115,10,17.8,7.0,9,1.9,6,0.0,0,7.7,8.3,1003.5,5.9,89.0,7.6,2.9,1.5,eor,2019-01-15
2564,20190116,10,15.6,6.2,9,4.1,6,0.0,0,7.8,8.8,997.4,6.6,90.0,7.8,4.6,4.2,eor,2019-01-16
2564,20190117,10,15.5,5.6,9,1.6,8,0.1,0,7.4,6.7,992.8,3.1,87.0,5.3,-0.8,-1.6,eor,2019-01-17
2564,20190118,10,8.7,3.1,9,0.0,0,5.6,1,1.5,5.1,1011.6,-0.4,85.0,2.7,-6.3,-7.7,eor,2019-01-18
2564,20190119,10,5.3,1.9,9,0.0,0,4.8,1,3.7,5.4,1015.4,0.0,89.0,2.5,-2.6,-7.3,eor,2019-01-19
2564,20190120,10,4.5,1.3,9,0.0,0,5.6,0,4.5,4.8,1016.5,-1.2,86.0,2.7,-4.0,-6.4,eor,2019-01-20
2564,20190121,10,9.4,3.3,9,0.2,8,1.5,0,6.5,5.1,1015.1,-1.6,91.0,1.4,-6.0,-7.1,eor,2019-01-21
2564,20190122,10,9.6,3.3,9,0.0,0,2.4,1,4.3,5.1,1005.1,-0.5,87.0,1.2,-2.9,-4.4,eor,2019-01-22
2564,20190123,10,7.2,2.6,9,0.0,0,3.3,0,2.1,3.8,1001.4,-3.6,81.0,-2.2,-4.9,-7.7,eor,2019-01-23
2564,20190124,10,6.2,2.1,9,0.0,7,0.0,0,8.0,3.3,1009.8,-5.0,77.0,-3.3,-6.9,-6.6,eor,2019-01-24
2564,20190125,10,8.6,2.9,9,0.2,8,0.0,1,7.9,3.4,1008.9,-3.7,74.0,-2.8,-4.3,-4.4,eor,2019-01-25
2564,20190126,10,7.7,2.4,9,4.7,6,0.3,1,7.6,6.9,995.5,2.2,96.0,4.8,-3.0,-3.0,eor,2019-01-26
2564,20190127,10,9.6,3.2,9,6.5,6,0.0,0,7.9,8.2,981.2,4.7,95.0,5.4,2.3,0.6,eor,2019-01-27
2564,20190128,10,10.4,2.8,9,0.2,8,0.0,0,6.8,6.3,987.0,1.4,92.0,3.2,-2.4,-4.0,eor,2019-01-28
2564,20190129,10,7.9,2.8,9,0.3,8,1.2,0,2.3,5.5,997.5,-0.2,90.0,2.6,-3.3,-6.0,eor,2019-01-29
2564,20190130,10,11.3,3.5,9,0.1,7,3.1,0,3.0,5.0,995.2,0.5,79.0,2.7,-1.3,-3.3,eor,2019-01-30
2564,20190131,10,6.7,2.6,9,0.0,8,0.1,1,5.3,5.0,994.8,0.5,79.0,2.3,-2.4,-5.0,eor,2019-01-31
2564,20190201,10,11.2,3.7,9,0.0,0,0.1,0,4.5,5.1,993.2,-0.4,87.0,0.5,-1.8,-3.7,eor,2019-02-01
2564,20190202,10,7.3,3.7,9,0.1,8,0.0,0,7.4,5.9,996.8,1.0,89.0,2.2,-3.1,-4.5,eor,2019-02-02
2564,20190203,10,8.8,3.6,9,0.0,0,4.5,0,3.6,5.6,1011.8,1.1,85.0,3.5,-0.7,-3.8,eor,2019-02-03
2564,20190204,10,14.9,4.6,9,1.0,8,0.3,0,5.4,5.5,1017.7,1.5,81.0,3.7,-1.3,-5.3,eor,2019-02-04
2564,20190205,10,12.2,4.7,9,0.8,6,0.0,0,7.8,7.3,1018.6,3.5,92.0,5.3,1.8,1.3,eor,2019-02-05
2564,20190206,10,11.3,3.3,9,7.9,6,0.0,0,7.5,7.3,1016.3,3.3,93.0,4.5,1.1,-0.2,eor,2019-02-06
2564,20190207,10,15.1,4.4,9,3.9,6,0.7,0,6.8,8.0,1002.7,5.5,88.0,7.6,4.1,3.8,eor,2019-02-07
2564,20190208,10,14.3,5.5,9,4.9,6,0.0,0,8.0,8.1,1001.8,6.6,84.0,8.3,5.2,4.6,eor,2019-02-08
2564,20190209,10,20.8,6.9,9,2.8,6,0.4,0,7.3,8.0,992.8,7.0,80.0,8.5,5.4,4.7,eor,2019-02-09
2564,20190210,10,12.3,4.5,9,13.9,6,0.0,0,7.0,7.8,988.9,5.1,89.0,7.0,2.3,2.0,eor,2019-02-10
2564,20190211,10,16.1,7.0,9,0.2,8,5.8,0,3.4,6.1,1005.1,4.5,73.0,7.3,1.8,0.2,eor,2019-02-11
2564,20190212,10,14.0,4.7,9,0.0,6,4.3,0,5.7,6.3,1023.5,4.3,76.0,7.0,1.0,-0.9,eor,2019-02-12
2564,20190213,10,12.0,5.5,9,0.0,6,0.0,0,8.0,9.2,1026.0,6.9,93.0,8.1,5.6,5.2,eor,2019-02-13
2564,20190214,10,10.2,3.7,9,0.0,0,4.8,0,4.0,7.8,1029.8,5.9,85.0,9.4,2.5,-1.5,eor,2019-02-14
2564,20190215,10,7.5,2.0,9,0.0,0,7.7,0,0.0,5.8,1027.6,6.8,64.0,14.3,-0.1,-3.2,eor,2019-02-15
2564,20190216,10,9.8,3.6,9,0.0,0,7.6,0,2.2,7.4,1019.5,8.4,66.0,11.9,4.5,1.6,eor,2019-02-16
2564,20190217,10,6.9,2.2,9,0.0,0,4.5,0,4.2,9.2,1018.2,9.4,78.0,13.1,5.4,1.1,eor,2019-02-17
2564,20190218,10,7.3,2.3,9,0.8,6,8.7,0,0.1,7.8,1012.9,8.0,72.0,14.2,4.1,-0.6,eor,2019-02-18
2564,20190219,10,14.1,5.2,9,1.9,6,0.1,0,7.0,8.3,1008.4,6.3,86.0,7.6,5.5,1.1,eor,2019-02-19
2564,20190220,10,10.4,4.1,9,0.4,6,0.0,0,7.9,8.6,1014.9,6.9,86.0,8.2,5.3,4.4,eor,2019-02-20
2564,20190221,10,10.7,4.8,9,0.8,6,0.0,0,7.8,9.2,1018.4,7.3,89.0,8.0,6.5,5.8,eor,2019-02-21
2564,20190222,10,11.0,3.9,9,0.0,0,4.4,0,4.9,6.3,1034.9,3.5,79.0,6.8,0.7,-1.2,eor,2019-02-22
2564,20190223,10,7.5,2.4,9,0.0,0,4.5,0,1.1,4.4,1037.8,2.9,59.0,6.6,-0.3,-2.6,eor,2019-02-23
2564,20190224,10,6.4,2.3,9,0.0,0,9.0,0,0.1,5.4,1034.6,5.0,62.0,13.0,-0.7,-3.1,eor,2019-02-24
2564,20190225,10,7.4,2.3,9,0.0,0,7.8,0,0.0,6.7,1033.6,4.4,80.0,12.7,-2.0,-4.5,eor,2019-02-25
2564,20190226,10,5.9,2.2,9,0.0,0,8.1,0,1.8,7.0,1030.0,6.0,76.0,14.0,-0.6,-3.4,eor,2019-02-26
2564,20190227,10,9.0,3.0,9,0.0,0,10.1,0,0.0,5.6,1020.1,8.4,52.0,15.8,1.3,-3.9,eor,2019-02-27
2564,20190228,10,9.9,4.6,9,0.0,0,4.2,0,4.6,7.7,1008.2,5.7,85.0,9.4,3.5,2.5,eor,2019-02-28
2564,20190301,10,6.7,3.0,9,0.0,0,1.1,0,7.3,6.3,1008.7,4.3,76.0,6.6,1.3,-3.1,eor,2019-03-01
2564,20190302,10,9.3,2.6,9,0.8,6,0.0,0,7.0,6.4,1008.3,4.5,76.0,6.8,-0.1,-3.5,eor,2019-03-02
2564,20190303,10,12.6,4.8,9,8.7,6,1.5,0,6.7,9.8,995.9,8.7,87.0,10.3,6.8,6.3,eor,2019-03-03
2564,20190304,10,24.0,7.8,9,7.9,6,0.6,0,7.0,9.0,981.5,8.2,82.0,12.6,5.3,4.8,eor,2019-03-04
2564,20190305,10,20.8,6.9,9,0.7,6,4.2,0,5.6,7.4,994.7,6.1,79.0,8.4,3.6,0.4,eor,2019-03-05
2564,20190306,10,10.6,3.6,9,4.3,6,0.0,0,7.0,8.1,998.3,6.1,85.0,9.2,3.2,1.2,eor,2019-03-06
2564,20190307,10,19.6,4.7,9,7.2,6,1.6,0,7.0,8.8,986.7,8.7,79.0,12.1,5.5,3.9,eor,2019-03-07
2564,20190308,10,20.5,7.5,9,4.3,6,4.1,0,6.2,7.0,996.8,5.9,76.0,8.5,3.8,2.2,eor,2019-03-08
2564,20190309,10,20.6,6.6,9,5.6,8,0.8,0,6.5,7.1,996.7,4.8,82.0,7.9,0.4,0.0,eor,2019-03-09
2564,20190310,10,21.8,5.2,9,0.3,8,4.1,0,3.7,6.4,997.8,5.0,74.0,8.5,1.5,-0.2,eor,2019-03-10
2564,20190311,10,8.6,2.8,9,1.9,8,4.1,0,4.5,6.5,1005.5,2.7,87.0,5.9,-0.8,-2.7,eor,2019-03-11
2564,20190312,10,15.4,4.8,9,6.0,6,0.5,0,5.6,6.8,1005.6,3.9,84.0,6.4,-0.1,-3.8,eor,2019-03-12
2564,20190313,10,16.6,6.2,9,8.7,6,0.1,0,7.7,7.8,989.3,5.2,88.0,6.6,3.8,3.0,eor,2019-03-13
2564,20190314,10,13.6,5.5,9,5.4,6,0.0,0,7.3,8.1,989.5,5.6,89.0,6.3,4.7,3.1,eor,2019-03-14
2564,20190315,10,26.3,8.2,9,3.9,6,0.3,0,6.9,7.8,990.6,6.3,82.0,8.9,4.3,3.1,eor,2019-03-15
2564,20190316,10,16.0,5.5,9,14.7,6,0.4,0,5.9,8.1,996.1,6.3,85.0,9.9,4.2,3.0,eor,2019-03-16
2564,20190317,10,18.0,7.1,9,6.5,6,3.3,0,6.3,7.6,991.1,7.1,75.0,10.1,2.4,2.0,eor,2019-03-17
2564,20190318,10,20.0,7.8,9,2.1,8,3.6,0,5.1,6.8,1003.2,5.0,78.0,7.6,2.7,0.8,eor,2019-03-18
2564,20190319,10,9.3,3.5,9,0.0,0,8.2,0,2.4,6.2,1021.0,4.6,73.0,8.7,1.9,-1.8,eor,2019-03-19
2564,20190320,10,11.9,3.9,9,0.0,6,0.0,0,6.8,8.7,1026.1,6.5,88.0,9.0,2.0,-0.6,eor,2019-03-20
2564,20190321,10,12.8,4.8,9,0.0,6,0.0,0,7.9,10.4,1028.2,9.0,91.0,11.6,7.4,7.4,eor,2019-03-21
2564,20190322,10,6.5,2.5,9,0.0,6,1.3,0,5.3,10.3,1026.9,8.7,92.0,11.8,6.2,6.3,eor,2019-03-22
2564,20190323,10,11.0,4.1,9,0.0,0,2.7,0,5.6,8.4,1024.1,7.4,82.0,12.3,0.9,-0.8,eor,2019-03-23
2564,20190324,10,10.1,3.4,9,3.7,6,5.5,0,5.6,6.9,1021.4,5.2,80.0,9.8,1.0,0.1,eor,2019-03-24
2564,20190325,10,12.6,4.8,9,0.0,6,6.5,0,3.9,7.0,1012.8,4.9,81.0,8.8,1.0,-1.3,eor,2019-03-25
2564,20190326,10,14.2,5.8,9,0.0,6,2.0,0,6.5,7.3,1021.0,6.1,78.0,9.9,2.3,0.1,eor,2019-03-26
2564,20190327,10,11.2,4.6,9,0.8,6,0.0,0,7.8,9.7,1025.0,7.4,93.0,9.3,6.0,5.5,eor,2019-03-27
2564,20190328,10,9.3,3.9,9,0.0,0,0.0,0,8.0,10.3,1029.3,9.3,88.0,12.1,7.2,5.8,eor,2019-03-28
2564,20190329,10,10.5,3.2,9,0.0,0,4.2,0,3.8,9.0,1026.5,9.4,77.0,13.3,4.4,0.1,eor,2019-03-29
2564,20190330,10,10.6,3.3,9,0.0,6,10.2,0,1.2,9.0,1017.3,9.7,77.0,17.3,2.2,-1.6,eor,2019-03-30
2564,20190331,10,11.1,4.0,9,0.0,0,10.0,0,1.5,5.9,1021.3,5.5,66.0,9.1,0.2,-3.6,eor,2019-03-31
2564,20190401,10,9.9,3.0,9,0.0,0,12.5,0,0.1,5.4,1022.8,4.2,67.0,8.9,-2.3,-5.1,eor,2019-04-01
2564,20190402,10,9.1,3.4,9,0.4,6,9.6,0,2.1,6.1,1007.0,8.8,54.0,14.0,3.1,0.3,eor,2019-04-02
2564,20190403,10,6.1,2.4,9,6.0,6,0.0,0,5.0,9.6,999.9,8.7,85.0,11.7,4.6,2.5,eor,2019-04-03
2564,20190404,10,-999.0,-999.0,9,0.0,4,4.5,0,-999.0,-999.0,-999.0,8.2,-999.0,12.4,4.6,2.3,eor,2019-04-04
2564,20190405,10,7.0,2.7,9,0.0,0,7.3,0,3.0,9.4,1002.1,8.6,84.0,14.2,2.5,0.9,eor,2019-04-05
2564,20190406,10,7.4,3.3,9,0.0,0,11.0,0,1.4,9.6,1005.8,9.1,84.0,15.0,3.5,1.7,eor,2019-04-06
2564,20190407,10,6.4,3.0,9,0.0,6,11.8,0,0.3,9.3,1006.6,9.2,80.0,15.1,4.6,2.2,eor,2019-04-07
2564,20190408,10,10.9,4.8,9,0.1,6,8.6,0,3.4,7.8,1010.9,7.5,75.0,10.5,3.6,0.0,eor,2019-04-08
2564,20190409,10,10.9,4.4,9,0.0,0,9.4,0,1.4,5.8,1015.2,4.4,70.0,8.0,0.7,-3.3,eor,2019-04-09
2564,20190410,10,10.6,4.7,9,0.2,8,11.9,0,2.5,5.2,1017.7,3.5,67.0,7.3,-3.9,-6.5,eor,2019-04-10
